"Mod name","Registry name","Item ID","Display name","Exists"
"Quark","quark:smooth_soul_sandstone_slab","quark:smooth_soul_sandstone_slab","Smooth Soul Sandstone Slab","true"
"Quark","quark:smooth_soul_sandstone_stairs","quark:smooth_soul_sandstone_stairs","Smooth Soul Sandstone Stairs","true"
"Quark","quark:smooth_soul_sandstone_vertical_slab","quark:smooth_soul_sandstone_vertical_slab","Smooth Soul Sandstone Vertical Slab","true"
"Quark","quark:smooth_stone_vertical_slab","quark:smooth_stone_vertical_slab","Smooth Stone Vertical Slab","true"
"Quark","quark:snow_bricks","quark:snow_bricks","Snow Bricks","true"
"Quark","quark:snow_bricks_slab","quark:snow_bricks_slab","Snow Brick Slab","true"
"Quark","quark:snow_bricks_stairs","quark:snow_bricks_stairs","Snow Brick Stairs","true"
"Quark","quark:snow_bricks_vertical_slab","quark:snow_bricks_vertical_slab","Snow Brick Vertical Slab","true"
"Quark","quark:snow_bricks_wall","quark:snow_bricks_wall","Snow Brick Wall","true"
"Quark","quark:soul_sandstone","quark:soul_sandstone","Soul Sandstone","true"
"Quark","quark:soul_sandstone_bricks","quark:soul_sandstone_bricks","Soul Sandstone Bricks","true"
"Quark","quark:soul_sandstone_bricks_slab","quark:soul_sandstone_bricks_slab","Soul Sandstone Brick Slab","true"
"Quark","quark:soul_sandstone_bricks_stairs","quark:soul_sandstone_bricks_stairs","Soul Sandstone Brick Stairs","true"
"Quark","quark:soul_sandstone_bricks_vertical_slab","quark:soul_sandstone_bricks_vertical_slab","Soul Sandstone Brick Vertical Slab","true"
"Quark","quark:soul_sandstone_bricks_wall","quark:soul_sandstone_bricks_wall","Soul Sandstone Brick Wall","true"
"Quark","quark:soul_sandstone_slab","quark:soul_sandstone_slab","Soul Sandstone Slab","true"
"Quark","quark:soul_sandstone_stairs","quark:soul_sandstone_stairs","Soul Sandstone Stairs","true"
"Quark","quark:soul_sandstone_vertical_slab","quark:soul_sandstone_vertical_slab","Soul Sandstone Vertical Slab","true"
"Quark","quark:soul_sandstone_wall","quark:soul_sandstone_wall","Soul Sandstone Wall","true"
"Quark","quark:spruce_bookshelf","quark:spruce_bookshelf","Spruce Bookshelf","true"
"Quark","quark:spruce_chest","quark:spruce_chest","Spruce Chest","true"
"Quark","quark:spruce_hedge","quark:spruce_hedge","Spruce Hedge","true"
"Quark","quark:spruce_ladder","quark:spruce_ladder","Spruce Ladder","true"
"Quark","quark:spruce_leaf_carpet","quark:spruce_leaf_carpet","Spruce Leaf Carpet","true"
"Quark","quark:spruce_post","quark:spruce_post","Spruce Post","true"
"Quark","quark:spruce_trapped_chest","quark:spruce_trapped_chest","Spruce Trapped Chest","true"
"Quark","quark:spruce_vertical_slab","quark:spruce_vertical_slab","Spruce Vertical Slab","true"
"Quark","quark:stick_block","quark:stick_block","Stick Stack","true"
"Quark","quark:stone_brick_vertical_slab","quark:stone_brick_vertical_slab","Stone Brick Vertical Slab","true"
"Quark","quark:stone_speleothem","quark:stone_speleothem","Stone Speleothem","true"
"Quark","quark:stone_vertical_slab","quark:stone_vertical_slab","Stone Vertical Slab","true"
"Quark","quark:stripped_acacia_post","quark:stripped_acacia_post","Stripped Acacia Post","true"
"Quark","quark:stripped_birch_post","quark:stripped_birch_post","Stripped Birch Post","true"
"Quark","quark:stripped_crimson_post","quark:stripped_crimson_post","Stripped Crimson Post","true"
"Quark","quark:stripped_dark_oak_post","quark:stripped_dark_oak_post","Stripped Dark Oak Post","true"
"Quark","quark:stripped_jungle_post","quark:stripped_jungle_post","Stripped Jungle Post","true"
"Quark","quark:stripped_oak_post","quark:stripped_oak_post","Stripped Oak Post","true"
"Quark","quark:stripped_spruce_post","quark:stripped_spruce_post","Stripped Spruce Post","true"
"Quark","quark:stripped_warped_post","quark:stripped_warped_post","Stripped Warped Post","true"
"Quark","quark:sturdy_stone","quark:sturdy_stone","Sturdy Stone","true"
"Quark","quark:sugar_cane_block","quark:sugar_cane_block","Sugar Cane Bundle","true"
"Quark","quark:tallow_block","quark:tallow_block","Tallow Block","true"
"Quark","quark:thatch","quark:thatch","Thatch","true"
"Quark","quark:thatch_slab","quark:thatch_slab","Thatch Slab","true"
"Quark","quark:thatch_stairs","quark:thatch_stairs","Thatch Stairs","true"
"Quark","quark:thatch_vertical_slab","quark:thatch_vertical_slab","Thatch Vertical Slab","true"
"Quark","quark:turf","quark:turf","Turf","true"
"Quark","quark:turf_slab","quark:turf_slab","Turf Slab","true"
"Quark","quark:turf_stairs","quark:turf_stairs","Turf Stairs","true"
"Quark","quark:turf_vertical_slab","quark:turf_vertical_slab","Turf Vertical Slab","true"
"Quark","quark:twisted_blackstone_bricks","quark:twisted_blackstone_bricks","Twisting Blackstone Bricks","true"
"Quark","quark:twisted_blackstone_bricks_slab","quark:twisted_blackstone_bricks_slab","Twisting Blackstone Brick Slab","true"
"Quark","quark:twisted_blackstone_bricks_stairs","quark:twisted_blackstone_bricks_stairs","Twisting Blackstone Brick Stairs","true"
"Quark","quark:twisted_blackstone_bricks_vertical_slab","quark:twisted_blackstone_bricks_vertical_slab","Twisting Blackstone Brick Vertical Slab","true"
"Quark","quark:twisted_blackstone_bricks_wall","quark:twisted_blackstone_bricks_wall","Twisting Blackstone Brick Wall","true"
"Quark","quark:vanilla_basalt_bricks","quark:vanilla_basalt_bricks","Basalt Bricks","true"
"Quark","quark:vanilla_basalt_bricks_slab","quark:vanilla_basalt_bricks_slab","Basalt Brick Slab","true"
"Quark","quark:vanilla_basalt_bricks_stairs","quark:vanilla_basalt_bricks_stairs","Basalt Brick Stairs","true"
"Quark","quark:vanilla_basalt_bricks_vertical_slab","quark:vanilla_basalt_bricks_vertical_slab","Basalt Brick Vertical Slab","true"
"Quark","quark:vanilla_basalt_bricks_wall","quark:vanilla_basalt_bricks_wall","Basalt Brick Wall","true"
"Quark","quark:vertical_acacia_planks","quark:vertical_acacia_planks","Vertical Acacia Planks","true"
"Quark","quark:vertical_birch_planks","quark:vertical_birch_planks","Vertical Birch Planks","true"
"Quark","quark:vertical_black_stained_planks","quark:vertical_black_stained_planks","Vertical Black Stained Planks","true"
"Quark","quark:vertical_blue_stained_planks","quark:vertical_blue_stained_planks","Vertical Blue Stained Planks","true"
"Quark","quark:vertical_brown_stained_planks","quark:vertical_brown_stained_planks","Vertical Brown Stained Planks","true"
"Quark","quark:vertical_crimson_planks","quark:vertical_crimson_planks","Vertical Crimson Planks","true"
"Quark","quark:vertical_cyan_stained_planks","quark:vertical_cyan_stained_planks","Vertical Cyan Stained Planks","true"
"Quark","quark:vertical_dark_oak_planks","quark:vertical_dark_oak_planks","Vertical Dark Oak Planks","true"
"Quark","quark:vertical_gray_stained_planks","quark:vertical_gray_stained_planks","Vertical Gray Stained Planks","true"
"Quark","quark:vertical_green_stained_planks","quark:vertical_green_stained_planks","Vertical Green Stained Planks","true"
"Quark","quark:vertical_jungle_planks","quark:vertical_jungle_planks","Vertical Jungle Planks","true"
"Quark","quark:vertical_light_blue_stained_planks","quark:vertical_light_blue_stained_planks","Vertical Light Blue Stained Planks","true"
"Quark","quark:vertical_light_gray_stained_planks","quark:vertical_light_gray_stained_planks","Vertical Light Gray Stained Planks","true"
"Quark","quark:vertical_lime_stained_planks","quark:vertical_lime_stained_planks","Vertical Lime Stained Planks","true"
"Quark","quark:vertical_magenta_stained_planks","quark:vertical_magenta_stained_planks","Vertical Magenta Stained Planks","true"
"Quark","quark:vertical_oak_planks","quark:vertical_oak_planks","Vertical Oak Planks","true"
"Quark","quark:vertical_orange_stained_planks","quark:vertical_orange_stained_planks","Vertical Orange Stained Planks","true"
"Quark","quark:vertical_pink_stained_planks","quark:vertical_pink_stained_planks","Vertical Pink Stained Planks","true"
"Quark","quark:vertical_purple_stained_planks","quark:vertical_purple_stained_planks","Vertical Purple Stained Planks","true"
"Quark","quark:vertical_red_stained_planks","quark:vertical_red_stained_planks","Vertical Red Stained Planks","true"
"Quark","quark:vertical_spruce_planks","quark:vertical_spruce_planks","Vertical Spruce Planks","true"
"Quark","quark:vertical_warped_planks","quark:vertical_warped_planks","Vertical Warped Planks","true"
"Quark","quark:vertical_white_stained_planks","quark:vertical_white_stained_planks","Vertical White Stained Planks","true"
"Quark","quark:vertical_yellow_stained_planks","quark:vertical_yellow_stained_planks","Vertical Yellow Stained Planks","true"
"Quark","quark:violet_crystal","quark:violet_crystal","Violet Corundum","true"
"Quark","quark:violet_crystal_cluster","quark:violet_crystal_cluster","Violet Corundum Cluster","true"
"Quark","quark:violet_crystal_pane","quark:violet_crystal_pane","Violet Corundum Sheet","true"
"Quark","quark:warped_bookshelf","quark:warped_bookshelf","Warped Bookshelf","true"
"Quark","quark:warped_chest","quark:warped_chest","Warped Chest","true"
"Quark","quark:warped_ladder","quark:warped_ladder","Warped Ladder","true"
"Quark","quark:warped_post","quark:warped_post","Warped Post","true"
"Quark","quark:warped_trapped_chest","quark:warped_trapped_chest","Warped Trapped Chest","true"
"Quark","quark:warped_vertical_slab","quark:warped_vertical_slab","Warped Vertical Slab","true"
"Quark","quark:weather_sensor","quark:weather_sensor","Weather Detector","true"
"Quark","quark:weeping_blackstone_bricks","quark:weeping_blackstone_bricks","Weeping Blackstone Bricks","true"
"Quark","quark:weeping_blackstone_bricks_slab","quark:weeping_blackstone_bricks_slab","Weeping Blackstone Brick Slab","true"
"Quark","quark:weeping_blackstone_bricks_stairs","quark:weeping_blackstone_bricks_stairs","Weeping Blackstone Brick Stairs","true"
"Quark","quark:weeping_blackstone_bricks_vertical_slab","quark:weeping_blackstone_bricks_vertical_slab","Weeping Blackstone Brick Vertical Slab","true"
"Quark","quark:weeping_blackstone_bricks_wall","quark:weeping_blackstone_bricks_wall","Weeping Blackstone Brick Wall","true"
"Quark","quark:white_candle","quark:white_candle","White Candle","true"
"Quark","quark:white_crystal","quark:white_crystal","White Corundum","true"
"Quark","quark:white_crystal_cluster","quark:white_crystal_cluster","White Corundum Cluster","true"
"Quark","quark:white_crystal_pane","quark:white_crystal_pane","White Corundum Sheet","true"
"Quark","quark:white_framed_glass","quark:white_framed_glass","White Framed Glass","true"
"Quark","quark:white_framed_glass_pane","quark:white_framed_glass_pane","White Framed Glass Pane","true"
"Quark","quark:white_quilted_wool","quark:white_quilted_wool","White Quilted Wool","true"
"Quark","quark:white_shingles","quark:white_shingles","White Shingles","true"
"Quark","quark:white_shingles_slab","quark:white_shingles_slab","White Shingles Slab","true"
"Quark","quark:white_shingles_stairs","quark:white_shingles_stairs","White Shingles Stairs","true"
"Quark","quark:white_shingles_vertical_slab","quark:white_shingles_vertical_slab","White Shingles Vertical Slab","true"
"Quark","quark:white_stained_planks","quark:white_stained_planks","White Stained Planks","true"
"Quark","quark:white_stained_planks_slab","quark:white_stained_planks_slab","White Stained Plank Slab","true"
"Quark","quark:white_stained_planks_stairs","quark:white_stained_planks_stairs","White Stained Plank Stairs","true"
"Quark","quark:white_stained_planks_vertical_slab","quark:white_stained_planks_vertical_slab","White Stained Plank Vertical Slab","true"
"Quark","quark:white_stool","quark:white_stool","White Stool","true"
"Quark","quark:yellow_blossom_leaf_carpet","quark:yellow_blossom_leaf_carpet","Sunny Blossom Leaf Carpet","true"
"Quark","quark:yellow_blossom_leaves","quark:yellow_blossom_leaves","Sunny Blossom Leaves","true"
"Quark","quark:yellow_blossom_sapling","quark:yellow_blossom_sapling","Sunny Blossom Sapling","true"
"Quark","quark:yellow_candle","quark:yellow_candle","Yellow Candle","true"
"Quark","quark:yellow_crystal","quark:yellow_crystal","Yellow Corundum","true"
"Quark","quark:yellow_crystal_cluster","quark:yellow_crystal_cluster","Yellow Corundum Cluster","true"
"Quark","quark:yellow_crystal_pane","quark:yellow_crystal_pane","Yellow Corundum Sheet","true"
"Quark","quark:yellow_framed_glass","quark:yellow_framed_glass","Yellow Framed Glass","true"
"Quark","quark:yellow_framed_glass_pane","quark:yellow_framed_glass_pane","Yellow Framed Glass Pane","true"
"Quark","quark:yellow_quilted_wool","quark:yellow_quilted_wool","Yellow Quilted Wool","true"
"Quark","quark:yellow_shingles","quark:yellow_shingles","Yellow Shingles","true"
"Quark","quark:yellow_shingles_slab","quark:yellow_shingles_slab","Yellow Shingles Slab","true"
"Quark","quark:yellow_shingles_stairs","quark:yellow_shingles_stairs","Yellow Shingles Stairs","true"
"Quark","quark:yellow_shingles_vertical_slab","quark:yellow_shingles_vertical_slab","Yellow Shingles Vertical Slab","true"
"Quark","quark:yellow_slime_block","quark:yellow_slime_block","Yellow Slime Block","true"
"Quark","quark:yellow_stained_planks","quark:yellow_stained_planks","Yellow Stained Planks","true"
"Quark","quark:yellow_stained_planks_slab","quark:yellow_stained_planks_slab","Yellow Stained Plank Slab","true"
"Quark","quark:yellow_stained_planks_stairs","quark:yellow_stained_planks_stairs","Yellow Stained Plank Stairs","true"
"Quark","quark:yellow_stained_planks_vertical_slab","quark:yellow_stained_planks_vertical_slab","Yellow Stained Plank Vertical Slab","true"
"Quark","quark:yellow_stool","quark:yellow_stool","Yellow Stool","true"
"RFToolsBase","rftoolsbase:dimensionalshard_end","rftoolsbase:dimensionalshard_end","Dimensional Shard Ore","true"
"RFToolsBase","rftoolsbase:dimensionalshard_nether","rftoolsbase:dimensionalshard_nether","Dimensional Shard Ore","true"
"RFToolsBase","rftoolsbase:dimensionalshard_overworld","rftoolsbase:dimensionalshard_overworld","Dimensional Shard Ore","true"
"RFToolsBase","rftoolsbase:information_screen","rftoolsbase:information_screen","Information Screen","true"
"RFToolsBase","rftoolsbase:machine_infuser","rftoolsbase:machine_infuser","Machine Infuser","true"
"RFToolsBuilder","rftoolsbuilder:blue_shield_template_block","rftoolsbuilder:blue_shield_template_block","Blue Shield Template","true"
"RFToolsBuilder","rftoolsbuilder:builder","rftoolsbuilder:builder","Builder","true"
"RFToolsBuilder","rftoolsbuilder:green_shield_template_block","rftoolsbuilder:green_shield_template_block","Green Shield Template","true"
"RFToolsBuilder","rftoolsbuilder:red_shield_template_block","rftoolsbuilder:red_shield_template_block","Red Shield Template","true"
"RFToolsBuilder","rftoolsbuilder:shield_block1","rftoolsbuilder:shield_block1","Shield Projector Tier 1","true"
"RFToolsBuilder","rftoolsbuilder:shield_block2","rftoolsbuilder:shield_block2","Shield Projector Tier 2","true"
"RFToolsBuilder","rftoolsbuilder:shield_block3","rftoolsbuilder:shield_block3","Shield Projector Tier 3","true"
"RFToolsBuilder","rftoolsbuilder:shield_block4","rftoolsbuilder:shield_block4","Shield Projector Tier 4","true"
"RFToolsBuilder","rftoolsbuilder:shielding_cutout","","Shield","true"
"RFToolsBuilder","rftoolsbuilder:shielding_solid","","Shield","true"
"RFToolsBuilder","rftoolsbuilder:shielding_translucent","","Shield","true"
"RFToolsBuilder","rftoolsbuilder:support_block","","block.rftoolsbuilder.support_block","true"
"RFToolsBuilder","rftoolsbuilder:yellow_shield_template_block","rftoolsbuilder:yellow_shield_template_block","Yellow Shield Template","true"
"RFToolsControl","rftoolscontrol:craftingstation","rftoolscontrol:craftingstation","Crafting Station","true"
"RFToolsControl","rftoolscontrol:node","rftoolscontrol:node","Node","true"
"RFToolsControl","rftoolscontrol:processor","rftoolscontrol:processor","Processor","true"
"RFToolsControl","rftoolscontrol:programmer","rftoolscontrol:programmer","Programmer","true"
"RFToolsControl","rftoolscontrol:tank","rftoolscontrol:tank","Multi Tank","true"
"RFToolsControl","rftoolscontrol:workbench","rftoolscontrol:workbench","Workbench","true"
"RFToolsDimensions","rftoolsdim:biome_absorber","rftoolsdim:biome_absorber","Biome Absorber","true"
"RFToolsDimensions","rftoolsdim:block_absorber","rftoolsdim:block_absorber","Block Absorber","true"
"RFToolsDimensions","rftoolsdim:dimension_builder","rftoolsdim:dimension_builder","Dimension Builder","true"
"RFToolsDimensions","rftoolsdim:dimensional_blank_block","rftoolsdim:dimensional_blank_block","Dimensional Blank Block","true"
"RFToolsDimensions","rftoolsdim:dimensional_block","rftoolsdim:dimensional_block","Dimensional Block","true"
"RFToolsDimensions","rftoolsdim:dimensional_cross2_block","rftoolsdim:dimensional_cross2_block","Dimensional Cross2 Block","true"
"RFToolsDimensions","rftoolsdim:dimensional_cross_block","rftoolsdim:dimensional_cross_block","Dimensional Cross Block","true"
"RFToolsDimensions","rftoolsdim:dimensional_pattern1_block","rftoolsdim:dimensional_pattern1_block","Dimensional Pattern1 Block","true"
"RFToolsDimensions","rftoolsdim:dimensional_pattern2_block","rftoolsdim:dimensional_pattern2_block","Dimensional Pattern2 Block","true"
"RFToolsDimensions","rftoolsdim:dimensional_small_blocks","rftoolsdim:dimensional_small_blocks","Dimensional Small Blocks","true"
"RFToolsDimensions","rftoolsdim:dimlet_workbench","rftoolsdim:dimlet_workbench","Dimlet Workbench","true"
"RFToolsDimensions","rftoolsdim:enscriber","rftoolsdim:enscriber","Enscriber","true"
"RFToolsDimensions","rftoolsdim:fluid_absorber","rftoolsdim:fluid_absorber","Fluid Absorber","true"
"RFToolsDimensions","rftoolsdim:knowledge_holder","rftoolsdim:knowledge_holder","Knowledge Holder","true"
"RFToolsDimensions","rftoolsdim:researcher","rftoolsdim:researcher","Researcher","true"
"RFToolsPower","rftoolspower:blazing_agitator","rftoolspower:blazing_agitator","Blazing Agitator","true"
"RFToolsPower","rftoolspower:blazing_generator","rftoolspower:blazing_generator","Blazing Generator","true"
"RFToolsPower","rftoolspower:blazing_infuser","rftoolspower:blazing_infuser","Blazing Infuser","true"
"RFToolsPower","rftoolspower:cell1","rftoolspower:cell1","Powercell (Low)","true"
"RFToolsPower","rftoolspower:cell2","rftoolspower:cell2","Powercell (Medium)","true"
"RFToolsPower","rftoolspower:cell3","rftoolspower:cell3","Powercell (High)","true"
"RFToolsPower","rftoolspower:coalgenerator","rftoolspower:coalgenerator","Coal Generator","true"
"RFToolsPower","rftoolspower:dimensionalcell","rftoolspower:dimensionalcell","Dimensional Cell","true"
"RFToolsPower","rftoolspower:dimensionalcell_advanced","rftoolspower:dimensionalcell_advanced","Dimensional Cell (Advanced)","true"
"RFToolsPower","rftoolspower:dimensionalcell_creative","rftoolspower:dimensionalcell_creative","Dimensional Cell (Creative)","true"
"RFToolsPower","rftoolspower:dimensionalcell_simple","rftoolspower:dimensionalcell_simple","Dimensional Cell (Simple)","true"
"RFToolsPower","rftoolspower:ender_monitor","rftoolspower:ender_monitor","Ender Monitor","true"
"RFToolsPower","rftoolspower:endergenic","rftoolspower:endergenic","Endergenic","true"
"RFToolsPower","rftoolspower:pearl_injector","rftoolspower:pearl_injector","Pearl Injector","true"
"RFToolsPower","rftoolspower:power_level","rftoolspower:power_level","Power Level","true"
"RFToolsPower","rftoolspower:power_monitor","rftoolspower:power_monitor","Power Monitor","true"
"RFToolsStorage","rftoolsstorage:crafting_manager","rftoolsstorage:crafting_manager","block.rftoolsstorage.crafting_manager","true"
"RFToolsStorage","rftoolsstorage:modular_storage","rftoolsstorage:modular_storage","Modular Storage","true"
"RFToolsStorage","rftoolsstorage:storage_scanner","rftoolsstorage:storage_scanner","Storage Scanner","true"
"RFToolsUtility","rftoolsutility:analog","rftoolsutility:analog","Analog","true"
"RFToolsUtility","rftoolsutility:counter","rftoolsutility:counter","Counter","true"
"RFToolsUtility","rftoolsutility:crafter1","rftoolsutility:crafter1","Crafter Tier 1","true"
"RFToolsUtility","rftoolsutility:crafter2","rftoolsutility:crafter2","Crafter Tier 2","true"
"RFToolsUtility","rftoolsutility:crafter3","rftoolsutility:crafter3","Crafter Tier 3","true"
"RFToolsUtility","rftoolsutility:creative_screen","rftoolsutility:creative_screen","Creative Screen","true"
"RFToolsUtility","rftoolsutility:destination_analyzer","rftoolsutility:destination_analyzer","Destination Analyzer","true"
"RFToolsUtility","rftoolsutility:dialing_device","rftoolsutility:dialing_device","Dialing Device","true"
"RFToolsUtility","rftoolsutility:digit","rftoolsutility:digit","Digit","true"
"RFToolsUtility","rftoolsutility:invchecker","rftoolsutility:invchecker","Inventory Checker","true"
"RFToolsUtility","rftoolsutility:logic","rftoolsutility:logic","Logic","true"
"RFToolsUtility","rftoolsutility:matter_beamer","rftoolsutility:matter_beamer","Matter Beamer","true"
"RFToolsUtility","rftoolsutility:matter_booster","rftoolsutility:matter_booster","Matter Booster","true"
"RFToolsUtility","rftoolsutility:matter_receiver","rftoolsutility:matter_receiver","Matter Receiver","true"
"RFToolsUtility","rftoolsutility:matter_transmitter","rftoolsutility:matter_transmitter","Matter Transmitter","true"
"RFToolsUtility","rftoolsutility:redstone_receiver","rftoolsutility:redstone_receiver","Redstone Receiver","true"
"RFToolsUtility","rftoolsutility:redstone_transmitter","rftoolsutility:redstone_transmitter","Redstone Transmitter","true"
"RFToolsUtility","rftoolsutility:screen","rftoolsutility:screen","Screen","true"
"RFToolsUtility","rftoolsutility:screen_controller","rftoolsutility:screen_controller","Screen Controller","true"
"RFToolsUtility","rftoolsutility:screen_hitblock","","block.rftoolsutility.screen_hitblock","true"
"RFToolsUtility","rftoolsutility:sensor","rftoolsutility:sensor","Sensor","true"
"RFToolsUtility","rftoolsutility:sequencer","rftoolsutility:sequencer","Sequencer","true"
"RFToolsUtility","rftoolsutility:simple_dialer","rftoolsutility:simple_dialer","Simple Dialer","true"
"RFToolsUtility","rftoolsutility:spawner","rftoolsutility:spawner","Spawner","true"
"RFToolsUtility","rftoolsutility:tank","rftoolsutility:tank","Tank","true"
"RFToolsUtility","rftoolsutility:timer","rftoolsutility:timer","Timer","true"
"RFToolsUtility","rftoolsutility:wire","rftoolsutility:wire","Wire","true"
"RSRequestify","rsrequestify:requester","rsrequestify:requester","Requester","true"
"Ranged Pumps","rangedpumps:pump","rangedpumps:pump","Pump","true"
"Refined Storage","refinedstorage:1024k_fluid_storage_block","refinedstorage:1024k_fluid_storage_block","1024k Fluid Storage Block","true"
"Refined Storage","refinedstorage:16k_storage_block","refinedstorage:16k_storage_block","16k Storage Block","true"
"Refined Storage","refinedstorage:1k_storage_block","refinedstorage:1k_storage_block","1k Storage Block","true"
"Refined Storage","refinedstorage:256k_fluid_storage_block","refinedstorage:256k_fluid_storage_block","256k Fluid Storage Block","true"
"Refined Storage","refinedstorage:4096k_fluid_storage_block","refinedstorage:4096k_fluid_storage_block","4096k Fluid Storage Block","true"
"Refined Storage","refinedstorage:4k_storage_block","refinedstorage:4k_storage_block","4k Storage Block","true"
"Refined Storage","refinedstorage:64k_fluid_storage_block","refinedstorage:64k_fluid_storage_block","64k Fluid Storage Block","true"
"Refined Storage","refinedstorage:64k_storage_block","refinedstorage:64k_storage_block","64k Storage Block","true"
"Refined Storage","refinedstorage:black_controller","refinedstorage:black_controller","Black Controller","true"
"Refined Storage","refinedstorage:black_crafter","refinedstorage:black_crafter","Black Crafter","true"
"Refined Storage","refinedstorage:black_crafter_manager","refinedstorage:black_crafter_manager","Black Crafter Manager","true"
"Refined Storage","refinedstorage:black_crafting_grid","refinedstorage:black_crafting_grid","Black Crafting Grid","true"
"Refined Storage","refinedstorage:black_crafting_monitor","refinedstorage:black_crafting_monitor","Black Crafting Monitor","true"
"Refined Storage","refinedstorage:black_creative_controller","refinedstorage:black_creative_controller","Black Creative Controller","true"
"Refined Storage","refinedstorage:black_detector","refinedstorage:black_detector","Black Detector","true"
"Refined Storage","refinedstorage:black_disk_manipulator","refinedstorage:black_disk_manipulator","Black Disk Manipulator","true"
"Refined Storage","refinedstorage:black_fluid_grid","refinedstorage:black_fluid_grid","Black Fluid Grid","true"
"Refined Storage","refinedstorage:black_grid","refinedstorage:black_grid","Black Grid","true"
"Refined Storage","refinedstorage:black_network_receiver","refinedstorage:black_network_receiver","Black Network Receiver","true"
"Refined Storage","refinedstorage:black_network_transmitter","refinedstorage:black_network_transmitter","Black Network Transmitter","true"
"Refined Storage","refinedstorage:black_pattern_grid","refinedstorage:black_pattern_grid","Black Pattern Grid","true"
"Refined Storage","refinedstorage:black_relay","refinedstorage:black_relay","Black Relay","true"
"Refined Storage","refinedstorage:black_security_manager","refinedstorage:black_security_manager","Black Security Manager","true"
"Refined Storage","refinedstorage:black_wireless_transmitter","refinedstorage:black_wireless_transmitter","Black Wireless Transmitter","true"
"Refined Storage","refinedstorage:blue_controller","refinedstorage:blue_controller","Blue Controller","true"
"Refined Storage","refinedstorage:blue_crafter","refinedstorage:blue_crafter","Blue Crafter","true"
"Refined Storage","refinedstorage:blue_crafter_manager","refinedstorage:blue_crafter_manager","Blue Crafter Manager","true"
"Refined Storage","refinedstorage:blue_crafting_grid","refinedstorage:blue_crafting_grid","Blue Crafting Grid","true"
"Refined Storage","refinedstorage:blue_crafting_monitor","refinedstorage:blue_crafting_monitor","Blue Crafting Monitor","true"
"Refined Storage","refinedstorage:blue_creative_controller","refinedstorage:blue_creative_controller","Blue Creative Controller","true"
"Refined Storage","refinedstorage:blue_detector","refinedstorage:blue_detector","Blue Detector","true"
"Refined Storage","refinedstorage:blue_disk_manipulator","refinedstorage:blue_disk_manipulator","Blue Disk Manipulator","true"
"Refined Storage","refinedstorage:blue_fluid_grid","refinedstorage:blue_fluid_grid","Blue Fluid Grid","true"
"Refined Storage","refinedstorage:blue_grid","refinedstorage:blue_grid","Blue Grid","true"
"Refined Storage","refinedstorage:blue_network_receiver","refinedstorage:blue_network_receiver","Blue Network Receiver","true"
"Refined Storage","refinedstorage:blue_network_transmitter","refinedstorage:blue_network_transmitter","Blue Network Transmitter","true"
"Refined Storage","refinedstorage:blue_pattern_grid","refinedstorage:blue_pattern_grid","Blue Pattern Grid","true"
"Refined Storage","refinedstorage:blue_relay","refinedstorage:blue_relay","Blue Relay","true"
"Refined Storage","refinedstorage:blue_security_manager","refinedstorage:blue_security_manager","Blue Security Manager","true"
"Refined Storage","refinedstorage:blue_wireless_transmitter","refinedstorage:blue_wireless_transmitter","Blue Wireless Transmitter","true"
"Refined Storage","refinedstorage:brown_controller","refinedstorage:brown_controller","Brown Controller","true"
"Refined Storage","refinedstorage:brown_crafter","refinedstorage:brown_crafter","Brown Crafter","true"
"Refined Storage","refinedstorage:brown_crafter_manager","refinedstorage:brown_crafter_manager","Brown Crafter Manager","true"
"Refined Storage","refinedstorage:brown_crafting_grid","refinedstorage:brown_crafting_grid","Brown Crafting Grid","true"
"Refined Storage","refinedstorage:brown_crafting_monitor","refinedstorage:brown_crafting_monitor","Brown Crafting Monitor","true"
"Refined Storage","refinedstorage:brown_creative_controller","refinedstorage:brown_creative_controller","Brown Creative Controller","true"
"Refined Storage","refinedstorage:brown_detector","refinedstorage:brown_detector","Brown Detector","true"
"Refined Storage","refinedstorage:brown_disk_manipulator","refinedstorage:brown_disk_manipulator","Brown Disk Manipulator","true"
"Refined Storage","refinedstorage:brown_fluid_grid","refinedstorage:brown_fluid_grid","Brown Fluid Grid","true"
"Refined Storage","refinedstorage:brown_grid","refinedstorage:brown_grid","Brown Grid","true"
"Refined Storage","refinedstorage:brown_network_receiver","refinedstorage:brown_network_receiver","Brown Network Receiver","true"
"Refined Storage","refinedstorage:brown_network_transmitter","refinedstorage:brown_network_transmitter","Brown Network Transmitter","true"
"Refined Storage","refinedstorage:brown_pattern_grid","refinedstorage:brown_pattern_grid","Brown Pattern Grid","true"
"Refined Storage","refinedstorage:brown_relay","refinedstorage:brown_relay","Brown Relay","true"
"Refined Storage","refinedstorage:brown_security_manager","refinedstorage:brown_security_manager","Brown Security Manager","true"
"Refined Storage","refinedstorage:brown_wireless_transmitter","refinedstorage:brown_wireless_transmitter","Brown Wireless Transmitter","true"
"Refined Storage","refinedstorage:cable","refinedstorage:cable","Cable","true"
"Refined Storage","refinedstorage:constructor","refinedstorage:constructor","Constructor","true"
"Refined Storage","refinedstorage:controller","refinedstorage:controller","Controller","true"
"Refined Storage","refinedstorage:crafter","refinedstorage:crafter","Crafter","true"
"Refined Storage","refinedstorage:crafter_manager","refinedstorage:crafter_manager","Crafter Manager","true"
